...1..........2...67..45.........3..........2...35..899..........6.......54...82.	2	UNIT	33	1	27	2	23	1	23	1	32	1	26	4	22	4	22	1	25	2	24	1
.47...........9.....2...41.........8..6.7.2..9.........24...9.....8...........37.	2	UNIT	36	1	33	8	16	1	22	1	17	1	18	1	23	3	22	1	23	3	20	1
.3...8..995.......8.............3..63.......52..6.............3.......175..7...4.	2	UNIT	37	3	20	1	26	2	22	2	30	2	29	1	24	1	24	1	29	1	24	1
...........1...8..4.......6.62...73.7.......98.......1..9...1..2.......4.8.....7.	2	UNIT	38	1	23	3	18	1	18	1	22	1	27	1	30	2	25	3	22	1	26	1
7..4.2..89.......2..8...3....9...6.............7...2....4...5..3.......46..3.1..9	2	LOCATION	33	1	24	1	18	1	23	1	21	1	20	1	20	1	22	1	28	1	24	1
7..4.2..89.......2..8...3....9...6.............7...2....4...5..3.......46..3.1..9	2	ALL	37	1	23	1	21	1	23	2	25	2	18	1	22	2	21	1	18	1	22	1
1.......9..6...5.....4.3.....15.49....93.27....3...6..4.......2..................	2	LOCATION	43	2	24	1	18	1	19	2	25	1	23	1	19	1	21	2	22	1	21	2
.....2.....7.............32.7.2...1.5..7..29.......6.....3..8...3..........6.4...	2	LOCATION	40	6	26	1	24	2	25	1	20	1	24	2	26	1	24	1	27	3	27	2
....768..4.9.1.6...........2......761..2.9.4...........134......8.6..1.9.........	2	UNIT	76	3	14	1	20	1	13	2	16	4	13	5	12	1	9	1	15	8	14	4
.2.....9..6..2..7.....1.......5.3.......8.......4.6.......4.....1..3..4..7.....3.	2	UNIT	34	3	31	5	28	1	26	1	31	1	26	1	28	1	27	1	28	1	30	1
.9.1...2.......49........3..3.....4.1.......8.4.....5..2........86.......1...5.6.	2	ALL	35	1	25	1	22	4	22	1	25	1	22	1	22	1	24	1	26	1	25	1
...................1.4.5.8.8..5.2..1.........4263.1895...1.4.....................	2	UNIT	33	1	30	1	29	1	30	1	30	1	31	1	32	2	31	1	33	1	33	3
..1.4.7...........4.......9...................1.3.9.5.1..4.3..53.......68.......7	2	UNIT	41	8	26	1	27	1	29	2	27	1	29	2	26	1	28	1	28	1	29	2
.........2.9.3.6.5...........6...5.....891.....8...1...........8.1.5.4.7.........	2	ALL	36	4	29	1	27	2	29	1	25	1	27	2	27	2	29	3	28	1	26	1
12........3.......46.............26.....138..2...4....94............27......7....	2	LOCATION	80	1	83	2	22	2	22	2	65	1	30	1	45	2	76	4	21	1	24	3
..43.6.9...94........8.9.....8.....................3.....1.2........41...5.6.79..	2	LOCATION	36	2	25	1	27	2	28	1	22	1	27	2	24	1	23	1	26	3	32	1
.72.6.34............41.95...............7...............39.18............87.4.91.	2	UNIT	49	2	26	4	22	1	23	2	27	1	17	1	22	2	22	2	21	3	26	3
....3.................................1...9.............7...6..9..1.6..85264.7319	2	ALL	34	1	31	1	32	1	32	2	32	1	30	3	30	1	31	3	40	6	29	3
.76...35.35....1.2..9.....6......521........................2..5..9..6..218.....3	0	UNIT	90	0	164	0	6	0	2	0	80	0	6	0	46	0	2	0	194	0	2	0
.76...35.35....1.2..9.....6......521........................2..5..9..6..218.....3	0	ALL	80	0	2	0	92	0	68	0	98	0	10	0	64	0	6	0	62	0	10	0
6.......4..........7..1..3...3...1....9.6.8..84.....793.......8..........6.....5.	2	ALL	344	1	22	1	27	2	18	1	21	4	23	1	23	4	25	2	25	1	21	1
....9......6...4...........4.......6...........21.69..9..327..1...4.5......9.8...	2	ALL	38	1	30	1	29	4	28	1	28	1	29	1	24	1	30	1	25	1	26	1
27..3.....1....36....6..........7.8...........3.4..........1....61....2.....5..14	2	UNIT	43	3	26	1	18	1	21	1	23	1	26	1	18	1	21	2	25	1	25	1
....52.......9..25..8.4..6....8.....3.....9..........2..1....84....13..9..52.9...	0	ALL	74	0	8	0	2	0	2	0	50	0	2	0	66	0	2	0	2	0	6	0
....7.9.3....2......6...5...1......5..3...1..5......3...4...8......5....6.9.8....	2	LOCATION	40	3	23	1	21	1	26	1	19	3	21	1	22	1	17	1	20	1	22	2
61....2.......7..5.4...8.3.......4.............1.......3.9...5.8..5.......4....18	2	LOCATION	52	1	16	1	20	1	24	1	18	3	19	1	28	1	22	1	20	1	17	2
5.......3..2...7.....8.7....24...19...........96...27....1.2.....8...4..2.......5	0	LOCATION	66	0	12	0	18	0	64	0	38	0	14	0	42	0	42	0	40	0	50	0
5.......3..2...7.....8.7....24...19...........96...27....1.2.....8...4..2.......5	0	ALL	138	0	118	0	328	0	2	0	192	0	132	0	114	0	158	0	6	0	144	0
..3...9..9..1.2..4..1...2............8.....3............7...5..4..2.5..7..9...1..	2	UNIT	38	16	23	1	23	1	22	1	25	2	23	1	23	1	25	2	21	1	21	1
.9..1.....5..8.....3......................6..2..6....5..1....239...3.7...6....1..	2	UNIT	34	1	22	1	22	1	27	1	25	1	24	1	26	1	24	4	22	1	26	1
.1.....2..........6..3.7..88.......4....2....5.......77..4.3..6..........6.....1.	0	LOCATION	317	0	374	0	370	0	413	0	1206	0	1020	0	394	0	834	0	943	0	506	0
.1.....2..........6..3.7..88.......4....2....5.......77..4.3..6..........6.....1.	0	UNIT	210	0	18	0	20	0	240	0	80	0	72	0	144	0	16	0	6	0	102	0
...4............387......52......1...64.......913.....9............82.......176..	2	UNIT	37	1	18	1	17	2	18	2	13	1	21	1	17	2	20	7	17	1	163	3
.48...73...........5.....1....9.4............5.......6..5...6...64...59..2.....8.	2	LOCATION	36	1	23	1	23	3	24	2	23	1	21	1	25	2	26	1	25	2	22	1
4...2...3.1.....6...2...9.....6.8...............3.7.....5...1...8.....7.2...7...9	2	ALL	41	2	19	4	23	1	19	1	25	1	22	1	21	1	20	1	20	1	23	2
..2...9..9...2...4....8...6.......9.6.......3.5.......2...4....1...7...8..4...3..	2	ALL	44	1	21	2	23	6	27	6	37	1	23	3	26	2	24	1	22	2	25	2
...2.4............1...9...8..........2.9.5.3.....6..............93...57..72...14.	2	UNIT	114	1	16	1	18	1	19	2	19	1	16	1	20	1	20	2	21	1	22	1
........94........8..6.........4.31...........6........2.....7635....19...6.....8	2	UNIT	63	2	24	1	218	1	20	1	20	1	19	1	24	2	23	1	22	1	20	3
...1.3....7.4.6.1....852.................................235....2.9.1.4....6.7...	2	UNIT	40	10	25	4	29	5	26	2	28	1	30	4	31	2	28	4	25	1	26	1
.9.4.5.2..7.....8..8.....6..1.....9.9.4...2.33.2...5.4...........................	0	ALL	52	0	2	0	10	0	2	0	2	0	2	0	28	0	42	0	38	0	2	0
.3.1...4.17..6..............2..9.4.....23..6..........3...7..9..5....78..........	2	UNIT	38	2	27	1	23	2	23	1	21	1	24	1	27	1	25	2	24	2	24	2
.................9..1..6...5.4.....8.8.3..21....7..............41.......7.21....6	2	ALL	34	1	25	2	18	1	22	1	19	1	23	3	25	2	27	1	23	1	28	1
.8.....3...4...8...3..7..6..9.....2..239.458....................1.....7..........	2	UNIT	33	1	24	1	28	3	28	1	30	1	28	1	28	2	29	1	27	1	24	2
5.......4....7....2.......36.7...8.2.........3.2...5.18.......7....3....1.......6	2	UNIT	48	1	21	2	21	1	20	1	24	1	22	1	26	1	28	2	24	1	23	1
.7..2....9....46..3.5......2.8....39...6.2..........8......1.......3....8........	2	LOCATION	35	1	22	1	23	1	20	3	16	1	21	1	17	1	20	1	21	2	21	1
...3............3..3.68...2.54....91....9.....9.4.3...............9..2......5....	2	LOCATION	33	1	27	3	26	1	24	1	28	2	27	1	27	1	28	1	28	1	24	1
..4....7..5...24....8.......7...8...9...3...4.....7.......9...5..91...4.........1	2	UNIT	33	2	21	1	18	1	22	1	20	1	24	1	19	1	24	1	21	3	20	1
.....7.....98..4..3.......8..8....3.62..1.........4....9....7....7.......36......	2	UNIT	34	1	25	1	23	2	21	1	21	1	23	1	25	1	24	1	24	2	27	3
3.......9...634.......7....1.......8..6...2..2.......6....5.......423...5.......4	2	ALL	33	3	26	1	26	4	25	2	26	1	26	2	26	1	25	1	22	1	24	1
..9....1.......2..4........8..95..........5..2..7..6.....5..8......2..3..1..9....	2	UNIT	38	1	19	1	26	1	22	1	17	3	16	2	20	1	22	1	18	1	21	1
3.6.8.....8.32........1.........2......1.3......8.........5........48.7.....3.8.2	2	ALL	33	1	29	1	27	1	28	1	30	3	27	2	28	1	30	1	30	1	28	2
.96.3.12...........1.6.7.4............82.45....9...4..............398............	2	ALL	34	1	20	1	21	1	23	2	23	1	20	1	20	1	22	1	26	1	22	1
..4.....2...4..5.........14..3..9...1.....4...52...........4..69..1.........58...	2	ALL	33	9	25	2	20	3	24	1	23	1	25	2	28	7	24	3	28	3	26	1
..9...2.....9.3....5..8..7...................6.......83.7...6.1...7.8.....1...9..	2	UNIT	52	2	23	6	21	1	23	1	19	1	19	2	18	1	19	1	19	1	21	1
...................738.954....4.5....9.....8....3.8....879.142...................	2	ALL	46	1	27	1	27	1	26	2	23	1	32	1	25	4	27	1	24	1	25	1
...1......2.38......7.4..........6......6.85......3.9.2........69.....2..5......1	2	LOCATION	45	4	20	2	18	1	20	1	21	3	21	1	20	1	19	2	20	1	21	1
43.....677.16.93.8.............................................6.82.49.391.....86	2	LOCATION	35	1	31	1	22	2	27	1	26	2	22	1	27	1	21	1	21	1	27	1
...2........9..8........736......4..8.....3..579......9........3..7........845...	2	ALL	35	3	23	2	25	3	19	4	18	1	24	1	23	1	26	2	21	1	21	3
......18..4.....9.2..9.....76........9..8.......5..6.....13........6..7.5.....8..	2	LOCATION	100	1	21	1	26	1	26	1	20	6	16	1	19	1	16	1	25	1	25	1
.1.....6..9.....7....9.8......8.4.....5...4.....6.5......7.6....4.....2..3.....1.	2	LOCATION	40	1	24	1	20	1	22	3	20	1	26	1	23	1	23	3	20	1	22	1
..........71...86..........3.8...5.6...6.8...1.4...3.8..........82...97..........	0	ALL	434	0	188	0	116	0	680	0	2	0	176	0	32	0	116	0	530	0	108	0
...........1..7..6..3.5..1............7..2..4.5...9.7............9..1..7.3..4...9	2	LOCATION	34	1	21	1	19	1	23	1	19	1	18	1	26	2	22	4	20	1	21	1
..2.....5.....31.8........9...73....31........261..493..........3................	2	UNIT	33	1	25	1	27	1	28	1	28	1	26	2	29	2	30	2	30	1	25	1
.........7...65....6.....57............1...29.93.7..............87...3......58.9.	2	UNIT	40	1	21	1	31	2	25	1	24	1	24	1	24	3	24	2	25	1	21	1
...2.3......1.8.....4...2...4.....6..3.....9..2.....5...2...3.....6.5......4.9...	2	UNIT	59	3	20	3	79	2	192	1	21	1	25	1	93	1	308	1	82	1	21	1
...2.3......1.8.....4...2...4.....6..3.....9..2.....5...2...3.....6.5......4.9...	2	ALL	134	3	45	2	17	1	34	2	18	2	23	2	21	1	26	1	17	1	75	2
.6.5....7.1..........9......9........73.9.46........3......2..........5.6....4.1.	2	UNIT	37	5	26	1	26	1	26	1	23	1	24	1	22	1	22	1	23	2	21	1
...9.1...8..4.3..2..2...9............2.....8............5...7..4..8.2..1...5.4...	2	ALL	39	1	21	1	21	1	16	1	22	2	21	1	17	1	23	1	24	1	22	2
.........8...25......79.........68...8.3.7.5...49.........14......57...1.........	2	UNIT	35	1	24	1	29	2	27	1	25	1	23	1	28	1	23	2	24	2	26	1
..7.....34......7..1......9..1..2....4.8.......8.9.........5..2....7.9.......9.8.	2	ALL	35	12	27	1	22	1	27	1	24	3	22	1	22	4	28	1	23	2	26	1
9.......63.......7....4....6..5.7..9.........5..9.2..1....1....7.......82.......3	0	UNIT	384	0	12	0	1160	0	6	0	2	0	6	0	2	0	8	0	2	0	2	0
9.......63.......7....4....6..5.7..9.........5..9.2..1....1....7.......82.......3	0	ALL	76	0	2	0	8	0	2	0	2	0	46	0	4	0	188	0	12	0	16	0
..1................4.....9.1.6..72.....2..65....3.1.7............3..5.8......8...	2	ALL	33	1	25	1	28	4	25	2	23	2	28	1	25	4	23	1	24	1	23	2
..6...1....28.96...7..2..9..........8.......2..........6..3..1...46.29....3...4..	2	ALL	128	88	15	1	14	1	18	1	17	2	18	1	16	1	14	1	17	6	26	1
..87.23....65.14.....9.3.................................1.7.....43.58....16.85..	0	UNIT	54	0	42	0	42	0	6	0	18	0	2	0	2	0	50	0	74	0	22	0
1.......35.......26.......57.......4.8.3.1.9....................1.....4.3..5.2..7	2	ALL	48	1	17	1	92	2	98	1	365	5	17	3	22	1	21	2	17	3	90	1
...7.......3.86..5.1.............4....4..5.76....6....6.........92..8..4.......9.	2	UNIT	33	2	24	1	24	1	22	1	26	1	25	1	23	1	26	1	21	1	40	5
.3.7.4...6.....2....5..3.......8....3..5..6.......21.8.........2........78.......	2	UNIT	40	1	22	3	24	3	21	1	26	6	25	2	25	1	23	1	24	1	21	3
..8..9.1.....2.8............7.................8...23.7........3...3.6..539.81....	2	UNIT	46	25	19	2	24	2	20	1	22	1	18	1	23	1	25	1	25	5	19	2
.3.2.7.6..7.1.6.8...........2.....4...6...2....3...8..5..3.8..2..................	2	ALL	33	3	26	1	21	2	24	1	24	1	23	1	19	1	23	2	21	2	18	2
3.......76.......4.5.....8.72.....98....2....98.....76.3.....5.5.......98.......2	0	UNIT	422	0	2	0	92	0	6	0	2	0	2	0	76	0	128	0	2	0	190	0
3.......76.......4.5.....8.72.....98....2....98.....76.3.....5.5.......98.......2	0	ALL	164	0	114	0	28	0	180	0	2	0	98	0	2	0	58	0	100	0	6	0
.3.7......7...........56....5..2........1..6.68...5....15...47..............4.5..	2	UNIT	37	1	23	1	25	6	24	1	21	1	26	2	26	1	20	1	27	2	23	3
.1..9..8..........23..5..49.............1.............32..8..75..........7..2..1.	2	UNIT	33	1	27	5	28	1	25	2	30	2	29	1	29	1	28	1	31	1	29	3
..........5.....6..4.....8.491...826.........875...491.1.....3..8.....1..........	0	ALL	38	0	6	0	42	0	114	0	6	0	42	0	110	0	54	0	110	0	2	0
6...........5.8.3........61...4......3....1.8.41............9..1.7.4........26...	2	UNIT	35	1	16	2	19	2	15	1	21	1	19	2	27	1	17	1	16	3	19	2
...........89..5..1.47..............4....61.....2.14...........5..4....92.....7.3	2	UNIT	39	1	22	1	21	1	19	2	26	4	21	1	20	1	21	1	22	2	22	2
.........54.2..3.73.......5....2..64....4.........3...8.5....79.............8....	2	UNIT	33	8	26	1	29	3	22	1	28	1	25	1	26	1	26	1	26	1	25	1
.2819674.....8........................7...4..95.....12....4.............8.......4	2	LOCATION	33	4	28	1	25	1	24	2	28	1	28	1	26	1	29	1	29	3	24	1
9.....2........9......38..1528........9...5........8622..38......1........3.....4	2	ALL	232	1	19	2	17	1	18	1	21	5	21	1	35	3	18	2	16	1	24	5
..4..................4...2.......36.6...47.9.............1..6.4.2..348..5........	2	ALL	36	1	23	1	29	1	26	2	22	1	25	1	24	1	25	1	22	2	29	2
1...39.2..3...............57..5........9.7........3..44...............1..5.67...2	2	ALL	39	1	21	2	24	4	23	2	19	4	22	4	23	1	23	3	25	1	23	2
..8...7....5...8....2...6.....145...............983.....7...5....4...9....9...1..	2	UNIT	35	2	25	1	31	3	27	2	26	2	23	1	24	2	30	1	26	3	31	1
....9......6.8.....1...4........1.9...5..74..3....8.....7..5....3...9...6........	2	UNIT	33	6	25	2	24	2	23	1	21	1	24	3	27	1	24	1	26	1	21	2
.......6.4...6.2...6..1....5.......9..........3..8...........12.1..2..8........76	2	UNIT	33	6	27	1	31	1	26	2	25	4	27	2	34	8	28	1	28	1	27	5
..7...4.............37.45.....1.5.......2.......6.3.....68.92.............5...7..	2	UNIT	33	1	31	4	28	3	25	1	28	1	26	1	30	1	31	2	25	1	29	1
.......4.93.58.2....64................2...8.......1..4....9........6.7..5.......9	2	ALL	33	2	22	4	23	2	19	1	25	1	24	3	24	1	23	1	23	2	26	1
3.........2..8.7......4..3........5...5.2.6...6........4..1......3.6..2.........1	2	UNIT	37	3	25	1	28	2	30	1	26	1	24	1	26	1	25	2	23	1	26	2
3.......71.......95......21......23...........71......61......39.......47.......2	2	LOCATION	38	1	29	1	25	1	42	2	24	1	25	1	27	2	26	1	51	1	26	1
.5..4....97............61...9.2...8...........6...9.7...24............54....8..1.	2	ALL	37	2	18	2	21	4	19	2	15	2	20	4	19	1	23	1	18	2	18	1
1.......6....2.......9.1..............................248...63173.....49...2.3...	2	UNIT	34	3	28	1	27	1	27	1	31	1	30	2	32	3	38	13	27	1	29	2
47.....58....8....61..2..47...........................12..5..76....3....93.....12	2	UNIT	40	1	20	1	18	1	37	1	20	1	21	4	43	1	23	1	20	1	18	1
.2.........52.9..7.....4....7.4......5...1......5...81.........5.8...........5..3	2	ALL	42	2	27	1	26	1	27	1	26	1	32	2	30	1	25	1	29	1	24	3
5...78..3...2............9...97...54......9...7........26..75..8............5....	2	ALL	44	2	22	1	24	2	23	3	27	2	26	1	22	1	26	2	31	1	24	2
.......5..........87..5.2.4......16..1..6..7..6........5..1.......7.6..........9.	2	UNIT	41	1	28	1	27	1	27	2	25	1	28	2	25	1	25	1	24	1	30	1
...........48.75...........7.......5...3.8...2.......9....6......64.39.....7.9...	2	ALL	37	2	25	2	24	1	26	2	29	2	26	1	23	3	26	1	25	1	27	1
6.......71.......3............861.....9...8...8.....5..........4.2...7.15.......8	2	LOCATION	34	2	24	1	25	2	27	1	25	1	24	1	23	1	27	1	21	1	25	2
463...857.78...64...............................................31...59.527...184	0	LOCATION	156	0	144	0	142	0	120	0	146	0	114	0	100	0	106	0	108	0	150	0
463...857.78...64...............................................31...59.527...184	0	UNIT	152	0	132	0	136	0	148	0	138	0	146	0	98	0	130	0	164	0	146	0
463...857.78...64...............................................31...59.527...184	0	ALL	106	0	52	0	100	0	102	0	98	0	152	0	108	0	68	0	86	0	100	0
...9.2..66.........5....48...5...9.7...4.....82..6....1.8..6.........7.....37..2.	2	UNIT	40	1	19	2	14	2	14	1	12	4	15	1	15	1	13	1	14	1	12	1
....6....6..8.4..5...5.3......1.6.......3.......2.8......7.9...1..6.2..8....8....	2	ALL	33	1	23	1	24	1	26	1	27	1	25	1	25	1	23	1	25	1	24	1
...........8......5..81...774.1.......5...3.......2.184...58..6......9...........	2	LOCATION	36	1	19	2	21	1	31	1	19	2	50	1	21	2	17	1	17	1	22	1
...........8......5..81...774.1.......5...3.......2.184...58..6......9...........	2	ALL	73	1	20	2	21	1	18	2	21	1	127	7	15	1	22	3	20	1	35	1
.....1...7.1.....22.......9........7..58.6.....24.......4...........87.4.....59..	2	UNIT	56	1	21	2	23	2	22	1	18	1	25	1	19	1	22	3	14	2	26	6
